ds,inflow_operating_revenue_actual,inflow_operating_revenue_forecast,inflow_operating_revenue_lower,inflow_operating_revenue_upper,outflow_cogs_actual,outflow_cogs_forecast,outflow_cogs_lower,outflow_cogs_upper,outflow_opex_actual,outflow_opex_forecast,outflow_opex_lower,outflow_opex_upper,inflow_operating_revenue_final,outflow_cogs_final,outflow_opex_final,activity_pct_delta,confidence_pct_delta,cost_pct_delta,interest_expense,taxes,net_debt_financing_activity,capex_outflow,long_term_debt_projected,interest_forecast,interest_final,ebit_final,ebt_final,taxes_forecast,taxes_final,net_operating_cash_flow,net_investing_cash_flow,net_financing_cash_flow,net_change_in_cash_total
2021-02-28,653103760.81,593168250.1791903,537627595.1229087,648331916.2804991,402397427.86,381603962.4087868,351340913.55546683,408855037.193526,97965564.1215,88762136.5352207,80109189.01697712,97341071.77975316,653103760.81,402397427.86,97965564.1215,0.0,0.0,0.0,67673.34,29229267.92,437840.5500000008,7437379.0,30221732.4,75554.33099999999,67673.34,152740768.8284999,152673095.4884999,38168273.87212498,29229267.92,123443827.56849992,-7437379.0,437840.5500000008,116444289.11849992
2021-03-31,645280680.0,582915650.2221388,524807250.79887474,636668196.2902858,396294782.4,369494073.0014026,340057967.2317624,396659875.7986658,96792102.0,87705419.22344421,79345352.89115225,96363078.25683188,645280680.0,396294782.4,96792102.0,0.0,0.0,0.0,59696.13,28879599.58,-3350431.350000001,6401901.0,30221732.4,75554.33099999999,59696.13,152193795.60000002,152134099.47000003,38033524.86750001,28879599.58,123254499.89000005,-6401901.0,-3350431.350000001,113502167.54000005
2021-04-30,633761366.33,565481927.4322727,508651480.02578914,623271815.3481449,388732622.09,364629831.1328525,338918822.31496584,392285920.2162027,95064204.9495,84972141.99082698,76090686.68271187,92954088.28476566,633761366.33,388732622.09,95064204.9495,0.0,0.0,0.0,51957.19,28372103.61,-3250351.6499999985,6788431.0,30221732.4,75554.33099999999,51957.19,149964539.29050004,149912582.10050005,37478145.52512501,28372103.61,121540478.49050003,-6788431.0,-3250351.6499999985,111501695.84050003
2021-05-31,605697120.0,530671549.07142,471462909.4757984,584601113.8217885,372088072.44000006,340244601.0510249,310419741.8332429,369467141.8071429,90854568.0,79821489.01280557,71578333.03672087,87706951.41156578,605697120.0,372088072.44000006,90854568.0,0.0,0.0,0.0,65748.73,27102691.54,5792445.75,6025676.0,30221732.4,75554.33099999999,65748.73,142754479.55999994,142688730.82999995,35672182.70749999,27102691.54,115586039.2899999,-6025676.0,5792445.75,115352809.0399999
2021-06-30,581552400.0,545329663.072069,487768810.2265047,599078078.8704778,358096099.2,347155233.4571089,320420106.16967964,375450877.1130276,87232860.0,82403822.2401918,74532448.57107313,91088043.58486424,581552400.0,358096099.2,87232860.0,0.0,0.0,0.0,74311.75,26010217.02,3596468.3999999985,4611555.0,30221732.4,75554.33099999999,74311.75,136223440.8,136149129.05,34037282.2625,26010217.02,110138912.03000003,-4611555.0,3596468.3999999985,109123825.43000004
2021-07-31,506650200.0,539915163.8926282,486586527.8693706,597097805.7044414,310812119.4,343978892.1153254,317146963.84903485,373877400.4850149,75997530.0,81207443.61745521,72669887.09888758,89801939.54997599,506650200.0,310812119.4,75997530.0,0.0,0.0,0.0,71390.64,22643334.91,-1226867.25,4666822.0,30221732.4,75554.33099999999,71390.64,119840550.60000002,119769159.96000002,29942289.990000006,22643334.91,97125825.05000001,-4666822.0,-1226867.25,91232135.80000001
2021-08-31,525962389.89,521703165.1302533,468682813.8307055,579678162.902676,322664660.92,333970136.3892217,303728272.38449496,361555208.82601815,78894358.48349999,78768674.81293854,70648319.21727921,87535942.1707527,525962389.89,322664660.92,78894358.48349999,0.0,0.0,0.0,69341.21,23506191.57,-860759.5500000007,3400243.0,30221732.4,75554.33099999999,69341.21,124403370.48649997,124334029.27649997,31083507.319124993,23506191.57,100827837.7065,-3400243.0,-860759.5500000007,96566835.1565
2021-09-30,518757480.0,535415881.3996108,481340601.5089912,590178326.7136269,317913927.84000003,342469275.5016717,317028677.23128,371088887.36516136,77813622.0,80462665.30475287,71653885.15728198,89049495.00751877,518757480.0,317913927.84000003,77813622.0,0.0,0.0,0.0,53953.55,23189535.66,-6462817.199999999,5202079.0,30221732.4,75554.33099999999,53953.55,123029930.15999997,122975976.60999997,30743994.152499992,23189535.66,99786440.94999993,-5202079.0,-6462817.199999999,88121544.74999993
2021-10-31,572682669.95,544707999.9979969,489971824.4738572,597437873.1044075,351599185.25,348266493.39870435,318873392.0456791,374115304.26958746,85902400.4925,81404988.67895298,72632639.7209554,90146801.77536844,572682669.95,351599185.25,85902400.4925,0.0,0.0,0.0,57697.61,25616595.77,1572503.1000000015,5430069.0,30221732.4,75554.33099999999,57697.61,135181084.20750004,135123386.59750003,33780846.64937501,25616595.77,109506790.82750005,-5430069.0,1572503.1000000015,105649224.92750004
2021-11-30,525487560.0,560389069.6896204,505487647.8500979,617302528.6273731,322575081.72,362954925.90645176,334980774.6820139,388469037.74270993,78823134.0,84196531.63475688,75802310.87628013,92717179.24837305,525487560.0,322575081.72,78823134.0,0.0,0.0,0.0,67245.12,23492458.0,4009954.1999999993,7421474.0,30221732.4,75554.33099999999,67245.12,124089344.27999997,124022099.15999997,31005524.78999999,23492458.0,100529641.15999997,-7421474.0,4009954.1999999993,97118121.35999997
2021-12-31,608538000.0,562443859.4241596,507401257.63406914,619331689.9248825,373744848.0,368639248.7419048,339021744.6317436,395556601.2564999,91280700.0,84715187.81409837,76856895.92717128,93874863.22261415,608538000.0,373744848.0,91280700.0,0.0,0.0,0.0,69959.85,27228476.1,1140187.6499999985,7162607.0,30221732.4,75554.33099999999,69959.85,143512452.0,143442492.15,35860623.0375,27228476.1,116214016.04999995,-7162607.0,1140187.6499999985,110191596.69999996
2022-01-31,401934960.0,443128575.7672551,388172999.6631291,494879757.86093104,294552402.48,283686407.35103625,255652141.1124901,313953066.2267831,60290244.0,66917694.76050695,58193655.320121214,74948958.49107504,401934960.0,294552402.48,60290244.0,0.0,0.0,0.0,65151.0,1868468.37,-2019717.27,7185578.0,30221732.4,75554.33099999999,65151.0,47092313.51999998,47027162.51999998,11756790.629999995,1868468.37,45158694.149999976,-7185578.0,-2019717.27,35953398.87999997
2022-02-28,414151169.37,463643492.83171767,409099727.35752505,517352305.09558696,304035432.93,297060846.1588664,268066222.6044824,326350165.96662235,62122675.4055,69228833.66085874,61607929.37553191,77479437.77839738,414151169.37,304035432.93,62122675.4055,0.0,0.0,0.0,64089.39,1931429.57,-445874.3299999982,5736571.0,30221732.4,75554.33099999999,64089.39,47993061.0345,47928971.6445,11982242.911125,1931429.57,45997542.074500024,-5736571.0,-445874.3299999982,39815096.744500026
2022-03-31,428562640.0,504923769.5439187,453457981.7842507,561726839.5918082,315445567.36,330578731.3210078,301407963.55414146,357081763.68310225,64284396.0,75532771.89692558,67118894.63435517,83458726.00279118,428562640.0,315445567.36,64284396.0,0.0,0.0,0.0,77071.95,1998781.17,5452675.329999998,5061313.0,30221732.4,75554.33099999999,77071.95,48832676.639999986,48755604.68999998,12188901.172499996,1998781.17,46756823.51999998,-5061313.0,5452675.329999998,47148185.84999998
2022-04-30,430357194.33,432764393.5730844,377740164.72557473,487512862.05193776,316278461.91,283466532.0508437,255446611.7740796,311044018.6084671,64553579.1495,64841452.56085841,56142095.22778272,73679850.89223081,430357194.33,316278461.91,64553579.1495,0.0,0.0,0.0,57118.41,2014195.51,-8380488.34,5668744.0,30221732.4,75554.33099999999,57118.41,49525153.270499945,49468034.86049995,12367008.715124987,2014195.51,47453839.35049993,-5668744.0,-8380488.34,33404607.01049993
2022-05-31,389754960.0,491919512.4426219,437267029.0900849,545119232.4798529,285425501.76,322237176.5556499,292849089.77274764,350409838.612432,58463244.0,73635158.34049404,65616643.62105055,82270970.22718829,389754960.0,285425501.76,58463244.0,0.0,0.0,0.0,62507.33,1807530.55,2263348.0600000024,5718392.0,30221732.4,75554.33099999999,62507.33,45866214.24000001,45803706.91000001,11450926.727500003,1807530.55,43996176.360000014,-5718392.0,2263348.0600000024,40541132.42000002
2022-06-30,387648800.0,486336833.3025134,429418950.50743085,538584288.5332309,283621956.8,319997042.8796346,293275766.1531385,347201569.2076286,58147320.0,73117674.5069842,64855425.450136825,81163251.7858874,387648800.0,283621956.8,58147320.0,0.0,0.0,0.0,67694.82,1797923.34,2178743.389999997,3920559.0,30221732.4,75554.33099999999,67694.82,45879523.19999999,45811828.37999999,11452957.094999997,1797923.34,44013905.04000002,-3920559.0,2178743.389999997,42272089.43000002
2022-07-31,352012240.0,421179184.9585005,362236999.2897167,474513349.66089785,257967810.8,269336750.87678665,239668067.5089383,297136834.1344728,52801836.0,63322939.28111515,55138078.158752464,71504207.54913463,352012240.0,257967810.8,52801836.0,0.0,0.0,0.0,70810.99,1622297.51,1308791.289999999,5811630.0,30221732.4,75554.33099999999,70810.99,41242593.19999999,41171782.209999986,10292945.552499996,1622297.51,39549484.69999999,-5811630.0,1308791.289999999,35046645.98999999
2022-08-31,358955702.32,438762465.33540994,381417845.60604346,497510106.5779352,263595947.94,284286469.88478225,254311569.99871615,312240509.4121706,53843355.348,66282261.13618743,57902269.68437591,74923568.69407652,358955702.32,263595947.94,53843355.348,0.0,0.0,0.0,72936.96,1654623.59,892908.0300000012,4674505.0,30221732.4,75554.33099999999,72936.96,41516399.032000005,41443462.072000004,10360865.518000001,1654623.59,39788838.48200005,-4674505.0,892908.0300000012,36007241.512000054
2022-09-30,314724960.0,466959267.831108,410223667.0803882,518772846.4596564,231210161.28000003,303223565.2930076,275007243.4888487,331536653.1271399,47208744.0,69991201.02204236,61202997.05888849,78372777.99384616,314724960.0,231210161.28000003,47208744.0,0.0,0.0,0.0,55464.47,1437130.66,-7338444.710000001,4614256.0,30221732.4,75554.33099999999,55464.47,36306054.71999997,36250590.24999997,9062647.562499993,1437130.66,34813459.589999914,-4614256.0,-7338444.710000001,22860758.879999913
2022-10-31,357950965.08,444093738.2752724,389076574.47329307,499268818.72663057,264310189.69,285627659.6049707,258497004.1122065,314733256.1511193,53692644.762,65995044.00457531,57308683.90762206,74253114.5244401,357950965.08,264310189.69,53692644.762,0.0,0.0,0.0,54444.89,1650076.08,-428223.16999999806,7244388.0,30221732.4,75554.33099999999,54444.89,39948130.62799996,39893685.73799996,9973421.43449999,1650076.08,38243609.65799999,-7244388.0,-428223.16999999806,30570998.487999994
2022-11-30,369469440.0,439283723.5640137,379736782.8150875,491625985.6670752,271796512.4,287302899.2884795,257509471.9324605,316740259.9703242,55420416.0,65958731.13517403,57677619.150992885,74126082.72516388,369469440.0,271796512.4,55420416.0,0.0,0.0,0.0,52584.8,1710106.78,-781239.9100000001,5858088.0,30221732.4,75554.33099999999,52584.8,42252511.600000024,42199926.80000003,10549981.700000007,1710106.78,40489820.02000004,-5858088.0,-781239.9100000001,33850492.110000044
2022-12-31,376676800.0,351092305.7373199,295961056.3549197,408326011.8492199,276474464.0,233443045.1527937,206744627.03766707,261696355.91404095,56501520.0,52938227.6051505,43923063.55661021,60787660.56539734,376676800.0,276474464.0,56501520.0,0.0,0.0,0.0,59971.21,1742099.95,3102294.6499999985,6093138.0,30221732.4,75554.33099999999,59971.21,43700816.0,43640844.79,10910211.1975,1742099.95,41898744.84000003,-6093138.0,3102294.6499999985,38907901.49000003
2023-01-31,489067950.0,515642544.6962508,459217877.27822745,571496252.2080013,330923502.0,334720598.06785065,307638368.58623886,363046925.1324216,73360192.5,77828782.48332189,69720496.21929383,86025575.01543723,489067950.0,330923502.0,73360192.5,0.0,0.0,0.0,56079.8,12080180.75,-1634392.6099999994,5804310.0,30221732.4,75554.33099999999,56079.8,84784255.5,84728175.7,21182043.925,12080180.75,72647994.94999999,-5804310.0,-1634392.6099999994,65209292.33999999
2023-02-28,537113068.72,527700944.0883761,473849232.2123927,583816485.6444916,360920651.48,345410968.09094465,317158410.5364005,373601896.9477716,80566960.308,78726152.11908387,70438866.82450171,86869249.16037372,537113068.72,360920651.48,80566960.308,0.0,0.0,0.0,70789.64,13278521.65,6178130.550000001,3294185.0,30221732.4,75554.33099999999,70789.64,95625456.93200004,95554667.29200004,23888666.82300001,13278521.65,82276145.64200008,-3294185.0,6178130.550000001,85160091.19200008
2023-03-31,540703900.0,490534227.3327127,434768775.05094326,545125736.1121713,365956272.0,326686503.528423,298130747.86824703,357054366.9617374,81105585.0,73252855.59721512,64590011.49252362,81484876.53139526,540703900.0,365956272.0,81105585.0,0.0,0.0,0.0,62990.98,13372521.89,-3275433.2300000004,6595645.0,30221732.4,75554.33099999999,62990.98,93642043.0,93579052.02,23394763.005,13372521.89,80206530.13,-6595645.0,-3275433.2300000004,70335451.89999999
2023-04-30,523876076.61,507694072.4359328,454661107.15684456,563667945.8450928,353164004.48,338018832.7904499,311056170.4065301,365870821.1037537,78581411.4915,75974120.34705907,67405034.26740576,84453342.3596051,523876076.61,353164004.48,78581411.4915,0.0,0.0,0.0,70754.32,12946224.36,3260601.3900000006,4575917.0,30221732.4,75554.33099999999,70754.32,92130660.63849998,92059906.31849998,23014976.579624996,12946224.36,79113681.95849997,-4575917.0,3260601.3900000006,77798366.34849997
2023-05-31,533552250.0,490437932.7744381,437247604.2284696,543527324.8290445,359179380.0,321406165.1349362,294097339.6799245,349109636.2576891,80032837.5,73572161.57163656,66200771.301889226,81838264.3926152,533552250.0,359179380.0,80032837.5,0.0,0.0,0.0,77371.69,13190477.4,2779296.789999999,5098908.0,30221732.4,75554.33099999999,77371.69,94340032.5,94262660.81,23565665.2025,13190477.4,81072183.41000003,-5098908.0,2779296.789999999,78752572.20000002
2023-06-30,474129000.0,504353462.2018571,446841309.78570473,560536277.5737802,319788180.0,332276342.655056,302815322.29399985,360233997.04588914,71119350.0,76015558.70324652,67856990.61647265,84379133.0351635,474129000.0,319788180.0,71119350.0,0.0,0.0,0.0,71125.44,11700833.89,-2623426.6999999997,6277093.0,30221732.4,75554.33099999999,71125.44,83221470.0,83150344.56,20787586.14,11700833.89,71449510.67000002,-6277093.0,-2623426.6999999997,62548990.97000001
2023-07-31,448811350.0,493972329.8399745,439396561.6973557,549643865.6847425,302656918.5,325233101.1923623,298818366.76081496,354752134.923008,67321702.5,73962694.94084676,65825152.23263325,82822111.58522022,448811350.0,302656918.5,67321702.5,0.0,0.0,0.0,62989.06,11075793.65,-3417279.52,5129426.0,30221732.4,75554.33099999999,62989.06,78832729.0,78769739.94,19692434.985,11075793.65,67693946.29000002,-5129426.0,-3417279.52,59147240.77000002
2023-08-31,433189706.04,493088662.6043179,435429716.03757465,545892607.6140038,290636613.91,325248580.0016898,296198288.47201324,351262165.0458129,64978455.906,74396135.43887636,65953495.63325521,82779590.85451107,433189706.04,290636613.91,64978455.906,0.0,0.0,0.0,63864.75,10681885.47,367789.7399999984,5111061.0,30221732.4,75554.33099999999,63864.75,77574636.22399998,77510771.47399998,19377692.868499994,10681885.47,66828886.00399995,-5111061.0,367789.7399999984,62085614.74399995
2023-09-30,427221900.0,437898817.9603624,381158319.2125552,493759364.3524598,289079604.0,285936074.0546847,257286695.4245726,313288058.48238707,64083285.0,65699686.459141344,57745864.41630608,74587124.93210807,427221900.0,289079604.0,64083285.0,0.0,0.0,0.0,68661.99,10529393.21,2014839.41,5955060.0,30221732.4,75554.33099999999,68661.99,74059011.0,73990349.01,18497587.2525,10529393.21,63460955.80000001,-5955060.0,2014839.41,59520735.21000001
2023-10-31,432454421.06,521782697.2341787,469282677.5477204,571820981.6409305,292208634.87,339305317.27840674,311543233.91914004,366615066.5507977,64868163.159,77531688.50191535,69693415.24744615,86493035.73228416,432454421.06,292208634.87,64868163.159,0.0,0.0,0.0,57840.29,10666424.42,-4545112.460000001,4827618.0,30221732.4,75554.33099999999,57840.29,75377623.03100002,75319782.74100001,18829945.685250003,10666424.42,64653358.32099998,-4827618.0,-4545112.460000001,55280627.86099998
2023-11-30,436120300.0,457302253.7559698,401650223.7702497,513280005.2825297,295694140.5,302636554.33796227,273564452.4653164,330346240.1812344,65418045.0,68633434.87587124,60355052.57271988,76668288.05254419,436120300.0,295694140.5,65418045.0,0.0,0.0,0.0,56918.74,10757755.03,-387053.5500000008,3260600.0,30221732.4,75554.33099999999,56918.74,75008114.5,74951195.76,18737798.94,10757755.03,64193440.73000002,-3260600.0,-387053.5500000008,60545787.180000015
2023-12-31,460871000.0,489746064.52715975,431624139.2923253,545702300.2582747,312025950.0,336014842.615006,308921755.5911797,364950072.7272912,69130650.0,73518054.64663602,64640962.56638408,81896826.1085752,460871000.0,312025950.0,69130650.0,0.0,0.0,0.0,75065.05,11371088.57,7621453.380000003,4147744.0,30221732.4,75554.33099999999,75065.05,79714400.0,79639334.95,19909833.7375,11371088.57,68268246.38,-4147744.0,7621453.380000003,71741955.75999999
2024-01-31,634143510.0,565744901.757007,506558195.6012809,619259852.6426574,381741250.8,374555067.3101621,345043461.4918984,403758785.2072802,95121526.5,85309488.39240538,77341725.79122297,93648388.87253812,634143510.0,381741250.8,95121526.5,0.0,0.0,0.0,75093.53,31543919.07,11961.910000000147,6581588.0,30221732.4,75554.33099999999,75093.53,157280732.7,157205639.17,39301409.7925,31543919.07,125661720.10000002,-6581588.0,11961.910000000147,119092094.01000002
2024-02-29,701713468.75,588762648.8121947,534699132.2099853,644059038.0654474,419034361.2,390237564.8077852,360374974.1181957,418556206.4648484,105257020.3125,88063183.444778,79316254.8627286,96131097.6378604,701713468.75,419034361.2,105257020.3125,0.0,0.0,0.0,81307.72,34918936.19,2609957.8599999994,3190521.0,30221732.4,75554.33099999999,81307.72,177422087.2375,177340779.5175,44335194.879375,34918936.19,142421843.3275,-3190521.0,2609957.8599999994,141841280.1875
2024-03-31,718061630.0,592450665.8993381,538725840.9263954,649043680.3043412,431719516.8,394160090.1681265,364699368.23222655,424227220.7237525,107709244.5,88741456.60312384,80018474.34584977,97333850.29397257,718061630.0,431719516.8,107709244.5,0.0,0.0,0.0,64044.66,35743154.52,-7250486.469999999,4699646.0,30221732.4,75554.33099999999,64044.66,178632868.70000005,178568824.04000005,44642206.01000001,35743154.52,142825669.5200001,-4699646.0,-7250486.469999999,130875537.0500001
2024-04-30,725670881.59,622065403.427881,564324238.217152,674098761.3127468,436590285.49,419215291.63582224,389852237.9483266,447202052.0630581,108850632.2385,93059581.95096186,85495261.12503548,102159498.97547486,725670881.59,436590285.49,108850632.2385,0.0,0.0,0.0,60272.73,36122147.41,-1584208.8900000006,5424492.0,30221732.4,75554.33099999999,60272.73,180229963.86150002,180169691.13150004,45042422.78287501,36122147.41,144047543.72150004,-5424492.0,-1584208.8900000006,137038842.83150005
2024-05-31,660082605.0,581775802.70868,523994884.11106354,637315410.9388729,398107491.6,389576719.3803576,362926448.7057,419857043.3162015,99012390.75,87073818.9001151,78447093.48223615,95409382.48444776,660082605.0,398107491.6,99012390.75,0.0,0.0,0.0,66917.19,32839681.27,2790672.120000001,3489216.0,30221732.4,75554.33099999999,66917.19,162962722.64999998,162895805.45999998,40723951.364999995,32839681.27,130056124.19,-3489216.0,2790672.120000001,129357580.31
2024-06-30,602160000.0,521082949.2732557,466964907.5254023,575854001.7364794,360647248.0,342439807.29437095,312014423.98181635,369744101.5697202,90324000.0,78473045.01140186,70130359.23898846,87151278.36949927,602160000.0,360647248.0,90324000.0,0.0,0.0,0.0,77954.1,29941053.15,4635503.109999996,7835926.0,30221732.4,75554.33099999999,77954.1,151188752.0,151110797.9,37777699.475,29941053.15,121169744.75,-7835926.0,4635503.109999996,117969321.86
2024-07-31,613329405.0,600405978.1312875,543348540.6858788,656673538.997081,368805481.1999999,402219947.3095,374333511.3857611,431791183.65260273,91999410.75,89871504.6151247,81278435.34949048,97891934.194046,613329405.0,368805481.1999999,91999410.75,0.0,0.0,0.0,78623.19,30501811.52,281015.950000003,3516880.0,30221732.4,75554.33099999999,78623.19,152524513.05000007,152445889.86000007,38111472.46500002,30501811.52,121944078.3400001,-3516880.0,281015.950000003,118708214.2900001
2024-08-31,578492791.21,579770337.7781215,526677602.7320145,634715942.8250945,346347887.20000005,387830037.1780178,358833541.8810997,416532363.3015882,86773918.6815,87049566.5863989,78926933.79338324,95547915.85752898,578492791.21,346347887.20000005,86773918.6815,0.0,0.0,0.0,55146.37,28761055.96,-9860263.489999998,4405196.0,30221732.4,75554.33099999999,55146.37,145370985.32849997,145315838.95849997,36328959.73962499,28761055.96,116554782.99849999,-4405196.0,-9860263.489999998,102289323.5085
2024-09-30,586845090.0,531169804.669736,474805830.9935966,589259429.6776403,352539907.2,350824266.84215343,321509868.274349,379430681.22599614,88026763.5,79755267.84529519,71056522.78003685,87797795.87900668,586845090.0,352539907.2,88026763.5,0.0,0.0,0.0,81673.21,29176820.16,11141276.02,5661623.0,30221732.4,75554.33099999999,81673.21,146278419.3,146196746.09,36549186.5225,29176820.16,117019925.93,-5661623.0,11141276.02,122499578.95
2024-10-31,596618707.07,597251372.3496822,542165180.4091089,656336335.8259206,359052580.85,395843552.67857707,366070768.356788,422970996.6733654,89492806.06050001,89203684.9352766,80847728.2223072,96746749.6474982,596618707.07,359052580.85,89492806.06050001,0.0,0.0,0.0,60855.28,29673586.32,-8743531.36,4081051.0,30221732.4,75554.33099999999,60855.28,148073320.1595,148012464.8795,37003116.219875,29673586.32,118338878.55950004,-4081051.0,-8743531.36,105514296.19950004
2024-11-30,642819970.0,571279341.0864954,516892489.2727995,625930184.813691,386269863.2000001,383883707.0416853,354817024.0534493,411507828.9559959,96422995.5,85603356.80875199,77153928.24569659,94124842.03323126,642819970.0,386269863.2000001,96422995.5,0.0,0.0,0.0,60632.33,31981937.81,-93639.55000000076,6288048.0,30221732.4,75554.33099999999,60632.33,160127111.2999999,160066478.96999988,40016619.74249997,31981937.81,128084541.1599999,-6288048.0,-93639.55000000076,121702853.60999991
2024-12-31,639906800.0,523480474.3203854,468557804.96047,581306541.8078045,384374744.0,354009587.02827674,327468085.00554794,384873326.05156827,95986020.0,78547286.40771608,70264762.44163948,86706887.86476204,639906800.0,384374744.0,95986020.0,0.0,0.0,0.0,75554.33,31830680.69,6267239.649999999,7262046.0,30221732.4,75554.33099999999,75554.33,159546036.0,159470481.67,39867620.4175,31830680.69,127639800.98000002,-7262046.0,6267239.649999999,126644994.63000003
2025-01-31,,587915034.8643962,533032710.3887416,642807994.3348851,,392587131.8868293,366090482.0181528,420617477.6346242,,88279229.18359315,79610109.20451115,96965450.44512522,587915034.8643962,392587131.8868293,88279229.18359315,0.0,0.0,0.0,,,,,30221732.4,75554.33099999999,75554.33099999999,107048673.79397374,106973119.46297374,26743279.865743436,26743279.865743436,80229839.59723032,-0.0,0.0,80229839.59723032
2025-02-28,,560399181.8448722,502606604.0778216,613947098.4449683,,367584353.7761972,342455296.73494995,395356347.9479201,,83999645.83649486,75827229.19233,92193130.19715504,560399181.8448722,367584353.7761972,83999645.83649486,0.0,0.0,0.0,,,,,30221732.4,75554.33099999999,75554.33099999999,108815182.23218018,108739627.90118018,27184906.975295044,27184906.975295044,81554720.92588514,-0.0,0.0,81554720.92588514
2025-03-31,,637403146.4357914,582064775.3283987,693507817.3233374,,444238158.0832455,416871401.95972633,475378025.8046244,,94875577.81959388,86311405.46806338,102865343.16722244,599158957.6496439,444238158.0832455,94875577.81959388,0.0,-0.14999999999999997,0.25000000000000006,,,,,30221732.4,75554.33099999999,75554.33099999999,60045221.746804476,59969667.415804476,14992416.853951119,14992416.853951119,44977250.56185341,-0.0,0.0,44977250.56185341
2025-04-30,,605661275.1817945,552829929.7292662,660008093.8086923,,419377823.3510862,391315144.7186583,447538828.85052586,,90506018.77264217,82159203.3616833,98689120.42751564,569321598.6708869,419377823.3510862,90506018.77264217,0.0,-0.1499999999999999,0.25000000000000006,,,,,30221732.4,75554.33099999999,75554.33099999999,59437756.54715848,59362202.21615848,14840550.55403962,14840550.55403962,44521651.66211891,-0.0,0.0,44521651.66211891
2025-05-31,,533224766.7648009,476051607.3249504,586511433.1122818,,366073323.4330857,339875940.7060397,395492927.11630267,,79821882.15093078,70887882.03744744,88580722.45347746,501231280.7589128,366073323.4330857,79821882.15093078,0.0,-0.15000000000000002,0.2499999999999999,,,,,30221732.4,75554.33099999999,75554.33099999999,55336075.17489636,55260520.84389636,13815130.21097409,13815130.21097409,41445390.63292229,-0.0,0.0,41445390.63292229
2025-06-30,,423392097.49639255,365774259.163331,475029308.1173696,,287668494.8573317,261101485.5791422,316415081.10883904,,63787882.74444567,55459092.496685766,71825233.66096835,397988571.64660895,287668494.8573317,63787882.74444567,0.0,-0.15000000000000005,0.2500000000000001,,,,,30221732.4,75554.33099999999,75554.33099999999,46532194.044831574,46456639.71383157,11614159.928457893,11614159.928457893,34842479.78537369,-0.0,0.0,34842479.78537369
2025-07-31,,598725393.798839,547450539.7573512,654921765.7611934,,417189385.9460909,389224225.1206428,445809333.9654248,,89392486.93615974,80922958.57876128,97161805.47238806,562801870.1709087,417189385.9460909,89392486.93615974,0.0,-0.1499999999999999,0.25000000000000006,,,,,30221732.4,75554.33099999999,75554.33099999999,56219997.28865808,56144442.95765808,14036110.73941452,14036110.73941452,42108332.2182436,-0.0,0.0,42108332.2182436
2025-08-31,,599273530.4405553,545339937.059383,656186174.7597682,,417899851.5204228,387162516.4512633,443697310.526954,,89675540.12303169,81726363.74857558,98069765.9649828,563317118.614122,417899851.5204228,89675540.12303169,0.0,-0.15000000000000005,0.24999999999999994,,,,,30221732.4,75554.33099999999,75554.33099999999,55741726.97066754,55666172.63966754,13916543.159916885,13916543.159916885,41749629.47975069,-0.0,0.0,41749629.47975069
2025-09-30,,522724799.7001644,466504347.6939549,579252961.7644669,,365576735.6934027,337210839.9656489,393467487.8131607,,77885825.53110485,69822862.35338351,86087421.5888735,491361311.71815455,365576735.6934027,77885825.53110485,0.0,-0.14999999999999994,0.24999999999999992,,,,,30221732.4,75554.33099999999,75554.33099999999,47898750.49364698,47823196.16264698,11955799.040661745,11955799.040661745,35867397.12198526,-0.0,0.0,35867397.12198526
2025-10-31,,555040068.1318364,500745168.43522,607286035.1362227,,387747246.0021904,357451819.08912766,414516185.5260397,,82126593.59923428,74044618.0099249,91354323.16713925,521737664.0439262,387747246.0021904,82126593.59923428,0.0,-0.15000000000000008,0.25000000000000006,,,,,30221732.4,75554.33099999999,75554.33099999999,51863824.442501485,51788270.111501485,12947067.527875371,12947067.527875371,38841202.58362615,-0.0,0.0,38841202.58362615
2025-11-30,,477336446.6253382,419162723.0489033,531348604.38830376,,338751577.7968928,310292796.1834055,367120054.6967579,,71060773.48852694,62577625.69258048,79428589.30889435,448696259.82781786,338751577.7968928,71060773.48852694,0.0,-0.15000000000000008,0.2499999999999999,,,,,30221732.4,75554.33099999999,75554.33099999999,38883908.542398095,38808354.211398095,9702088.552849524,9702088.552849524,29106265.658548594,-0.0,0.0,29106265.658548594
2025-12-31,,513783382.9075458,456809446.53149,569392944.6327562,,374262152.341642,347690338.030288,403851493.3819869,,76492841.80885933,68112649.55288032,84756133.84468834,482956379.933093,374262152.341642,76492841.80885933,0.0,-0.15,0.25,,,,,30221732.4,75554.33099999999,75554.33099999999,32201385.78259164,32125831.45159164,8031457.86289791,8031457.86289791,24094373.588693738,-0.0,0.0,24094373.588693738
2026-01-31,,492215522.2276178,438675634.55162495,545370761.374334,,343442391.76701546,313455921.3714126,371486853.9756227,,73566834.55481888,65479227.73689483,82191954.34636739,462682590.8939607,343442391.76701546,73566834.55481888,0.0,-0.15,0.25000000000000006,,,,,30221732.4,75554.33099999999,75554.33099999999,45673364.57212639,45597810.24112639,11399452.560281597,11399452.560281597,34198357.68084484,-0.0,0.0,34198357.68084484
