ds,inflow_operating_revenue_actual,inflow_operating_revenue_forecast,inflow_operating_revenue_lower,inflow_operating_revenue_upper,outflow_cogs_actual,outflow_cogs_forecast,outflow_cogs_lower,outflow_cogs_upper,outflow_opex_actual,outflow_opex_forecast,outflow_opex_lower,outflow_opex_upper,inflow_operating_revenue_final,outflow_cogs_final,outflow_opex_final,interest_expense,taxes,net_debt_financing_activity,capex_outflow,long_term_debt_projected,interest_forecast,interest_final,ebit_final,ebt_final,taxes_forecast,taxes_final,net_operating_cash_flow,net_investing_cash_flow,net_financing_cash_flow,net_change_in_cash_total
2021-07-31,506650200.0,539915163.8926282,483534108.2512777,593602472.995997,310812119.4,343978892.1153254,313656215.0363375,372388862.1499032,75997530.0,81207443.61745521,72511003.28423744,89064294.12782298,506650200.0,310812119.4,75997530.0,71390.64,22643334.91,-1226867.25,4666822.0,30221732.4,75554.33099999999,71390.64,119840550.60000002,119769159.96000002,29942289.990000006,22643334.91,97125825.05000001,-4666822.0,-1226867.25,91232135.80000001
2021-08-31,525962389.89,521703165.1302533,466253728.41164106,579851785.7201283,322664660.92,333970136.3892217,306501862.95386255,361890416.4497232,78894358.48349999,78768674.81293854,70434719.01423703,86887854.56594293,525962389.89,322664660.92,78894358.48349999,69341.21,23506191.57,-860759.5500000007,3400243.0,30221732.4,75554.33099999999,69341.21,124403370.48649997,124334029.27649997,31083507.319124993,23506191.57,100827837.7065,-3400243.0,-860759.5500000007,96566835.1565
2021-09-30,518757480.0,535415881.3996108,480933153.701622,590863013.3561386,317913927.84000003,342469275.5016717,315160614.6716219,368935326.0371969,77813622.0,80462665.30475287,72573786.54088317,88821755.71188201,518757480.0,317913927.84000003,77813622.0,53953.55,23189535.66,-6462817.199999999,5202079.0,30221732.4,75554.33099999999,53953.55,123029930.15999997,122975976.60999997,30743994.152499992,23189535.66,99786440.94999993,-5202079.0,-6462817.199999999,88121544.74999993
2021-10-31,572682669.95,544707999.9979969,489493189.9251464,597498019.7644582,351599185.25,348266493.39870435,317868140.8560218,376052976.3399648,85902400.4925,81404988.67895298,73401571.49006085,89819286.0655488,572682669.95,351599185.25,85902400.4925,57697.61,25616595.77,1572503.1000000015,5430069.0,30221732.4,75554.33099999999,57697.61,135181084.20750004,135123386.59750003,33780846.64937501,25616595.77,109506790.82750005,-5430069.0,1572503.1000000015,105649224.92750004
2021-11-30,525487560.0,560389069.6896204,510586854.4740826,613540960.2726002,322575081.72,362954925.90645176,332971159.9959447,391242445.7661363,78823134.0,84196531.63475688,75966506.59468752,92727607.46621372,525487560.0,322575081.72,78823134.0,67245.12,23492458.0,4009954.1999999993,7421474.0,30221732.4,75554.33099999999,67245.12,124089344.27999997,124022099.15999997,31005524.78999999,23492458.0,100529641.15999997,-7421474.0,4009954.1999999993,97118121.35999997
2021-12-31,608538000.0,562443859.4241596,506349445.5545522,616670214.2138317,373744848.0,368639248.7419048,341316187.5448869,395078665.503827,91280700.0,84715187.81409837,76454116.55382875,93221701.90930831,608538000.0,373744848.0,91280700.0,69959.85,27228476.1,1140187.6499999985,7162607.0,30221732.4,75554.33099999999,69959.85,143512452.0,143442492.15,35860623.0375,27228476.1,116214016.04999995,-7162607.0,1140187.6499999985,110191596.69999996
2022-01-31,401934960.0,443128575.7672551,388276961.6368241,497278908.70835215,294552402.48,283686407.35103625,254693714.7488962,311574006.5706102,60290244.0,66917694.76050695,58480598.82198365,74951215.13076979,401934960.0,294552402.48,60290244.0,65151.0,1868468.37,-2019717.27,7185578.0,30221732.4,75554.33099999999,65151.0,47092313.51999998,47027162.51999998,11756790.629999995,1868468.37,45158694.149999976,-7185578.0,-2019717.27,35953398.87999997
2022-02-28,414151169.37,463643492.83171767,407564611.3510465,517762116.7232649,304035432.93,297060846.1588664,270435014.8016503,327247066.96417284,62122675.4055,69228833.66085874,60700753.53477892,77510939.48761877,414151169.37,304035432.93,62122675.4055,64089.39,1931429.57,-445874.3299999982,5736571.0,30221732.4,75554.33099999999,64089.39,47993061.0345,47928971.6445,11982242.911125,1931429.57,45997542.074500024,-5736571.0,-445874.3299999982,39815096.744500026
2022-03-31,428562640.0,504923769.5439187,452180548.0563802,562894951.4128847,315445567.36,330578731.3210078,301710287.9056535,356305219.87557614,64284396.0,75532771.89692558,67602695.60152131,84221532.4667886,428562640.0,315445567.36,64284396.0,77071.95,1998781.17,5452675.329999998,5061313.0,30221732.4,75554.33099999999,77071.95,48832676.639999986,48755604.68999998,12188901.172499996,1998781.17,46756823.51999998,-5061313.0,5452675.329999998,47148185.84999998
2022-04-30,430357194.33,432764393.5730844,381604552.1785338,489850796.5451146,316278461.91,283466532.0508437,254651040.1303448,311302919.2117557,64553579.1495,64841452.56085841,56308672.20947113,72384033.96514797,430357194.33,316278461.91,64553579.1495,57118.41,2014195.51,-8380488.34,5668744.0,30221732.4,75554.33099999999,57118.41,49525153.270499945,49468034.86049995,12367008.715124987,2014195.51,47453839.35049993,-5668744.0,-8380488.34,33404607.01049993
2022-05-31,389754960.0,491919512.4426219,436208495.96623176,546384155.6811601,285425501.76,322237176.5556499,294080566.60901016,351645044.9586623,58463244.0,73635158.34049404,64832790.20807034,81846149.79925314,389754960.0,285425501.76,58463244.0,62507.33,1807530.55,2263348.0600000024,5718392.0,30221732.4,75554.33099999999,62507.33,45866214.24000001,45803706.91000001,11450926.727500003,1807530.55,43996176.360000014,-5718392.0,2263348.0600000024,40541132.42000002
2022-06-30,387648800.0,486336833.3025134,430437819.24932367,540936980.2107074,283621956.8,319997042.8796346,292998179.56687033,348435785.5172093,58147320.0,73117674.5069842,65188111.049387865,81664866.24476187,387648800.0,283621956.8,58147320.0,67694.82,1797923.34,2178743.389999997,3920559.0,30221732.4,75554.33099999999,67694.82,45879523.19999999,45811828.37999999,11452957.094999997,1797923.34,44013905.04000002,-3920559.0,2178743.389999997,42272089.43000002
2022-07-31,352012240.0,421179184.9585005,363276385.1954771,476798585.341041,257967810.8,269336750.87678665,241252243.9793008,295300289.4389296,52801836.0,63322939.28111515,54872320.11236952,71932830.79462498,352012240.0,257967810.8,52801836.0,70810.99,1622297.51,1308791.289999999,5811630.0,30221732.4,75554.33099999999,70810.99,41242593.19999999,41171782.209999986,10292945.552499996,1622297.51,39549484.69999999,-5811630.0,1308791.289999999,35046645.98999999
2022-08-31,358955702.32,438762465.33540994,382708801.72154367,494251881.20520544,263595947.94,284286469.88478225,258954015.37369376,314003732.687733,53843355.348,66282261.13618743,57717436.82461686,74724077.99874544,358955702.32,263595947.94,53843355.348,72936.96,1654623.59,892908.0300000012,4674505.0,30221732.4,75554.33099999999,72936.96,41516399.032000005,41443462.072000004,10360865.518000001,1654623.59,39788838.48200005,-4674505.0,892908.0300000012,36007241.512000054
2022-09-30,314724960.0,466959267.831108,410736330.3782752,521707707.6049706,231210161.28000003,303223565.2930076,275975790.141709,330861608.83199847,47208744.0,69991201.02204236,61399830.97819346,78166370.65669464,314724960.0,231210161.28000003,47208744.0,55464.47,1437130.66,-7338444.710000001,4614256.0,30221732.4,75554.33099999999,55464.47,36306054.71999997,36250590.24999997,9062647.562499993,1437130.66,34813459.589999914,-4614256.0,-7338444.710000001,22860758.879999913
2022-10-31,357950965.08,444093738.2752724,390213095.3435386,499317377.6210294,264310189.69,285627659.6049707,258115866.15636545,314777763.89750063,53692644.762,65995044.00457531,58042022.89909122,73928835.02068362,357950965.08,264310189.69,53692644.762,54444.89,1650076.08,-428223.16999999806,7244388.0,30221732.4,75554.33099999999,54444.89,39948130.62799996,39893685.73799996,9973421.43449999,1650076.08,38243609.65799999,-7244388.0,-428223.16999999806,30570998.487999994
2022-11-30,369469440.0,439283723.5640137,388553100.1757793,494532395.5933654,271796512.4,287302899.2884795,257931451.35509363,316004383.55612034,55420416.0,65958731.13517403,57139109.05843967,74205717.99677859,369469440.0,271796512.4,55420416.0,52584.8,1710106.78,-781239.9100000001,5858088.0,30221732.4,75554.33099999999,52584.8,42252511.600000024,42199926.80000003,10549981.700000007,1710106.78,40489820.02000004,-5858088.0,-781239.9100000001,33850492.110000044
2022-12-31,376676800.0,351092305.7373199,293644072.7568192,405540857.5403122,276474464.0,233443045.1527937,206348521.99634847,263020609.90754545,56501520.0,52938227.6051505,45094141.88856221,61214552.675151706,376676800.0,276474464.0,56501520.0,59971.21,1742099.95,3102294.6499999985,6093138.0,30221732.4,75554.33099999999,59971.21,43700816.0,43640844.79,10910211.1975,1742099.95,41898744.84000003,-6093138.0,3102294.6499999985,38907901.49000003
2023-01-31,489067950.0,515642544.6962508,459441533.6020032,571253196.8112266,330923502.0,334720598.06785065,306403056.1714618,365283582.818833,73360192.5,77828782.48332189,69193965.29403539,86055960.5017317,489067950.0,330923502.0,73360192.5,56079.8,12080180.75,-1634392.6099999994,5804310.0,30221732.4,75554.33099999999,56079.8,84784255.5,84728175.7,21182043.925,12080180.75,72647994.94999999,-5804310.0,-1634392.6099999994,65209292.33999999
2023-02-28,537113068.72,527700944.0883761,473437027.6393761,581144248.9290398,360920651.48,345410968.09094465,316845888.5327653,373753880.1137866,80566960.308,78726152.11908387,70054808.76592739,87823131.65622829,537113068.72,360920651.48,80566960.308,70789.64,13278521.65,6178130.550000001,3294185.0,30221732.4,75554.33099999999,70789.64,95625456.93200004,95554667.29200004,23888666.82300001,13278521.65,82276145.64200008,-3294185.0,6178130.550000001,85160091.19200008
2023-03-31,540703900.0,490534227.3327127,438719267.9234161,547168987.446562,365956272.0,326686503.528423,297610875.3974968,353387598.2722534,81105585.0,73252855.59721512,65306473.99220192,81720155.65810576,540703900.0,365956272.0,81105585.0,62990.98,13372521.89,-3275433.2300000004,6595645.0,30221732.4,75554.33099999999,62990.98,93642043.0,93579052.02,23394763.005,13372521.89,80206530.13,-6595645.0,-3275433.2300000004,70335451.89999999
2023-04-30,523876076.61,507694072.4359328,450757698.9344971,560753650.4770098,353164004.48,338018832.7904499,310049754.6014043,367697702.085784,78581411.4915,75974120.34705907,68484687.79332085,84663488.4956923,523876076.61,353164004.48,78581411.4915,70754.32,12946224.36,3260601.3900000006,4575917.0,30221732.4,75554.33099999999,70754.32,92130660.63849998,92059906.31849998,23014976.579624996,12946224.36,79113681.95849997,-4575917.0,3260601.3900000006,77798366.34849997
2023-05-31,533552250.0,490437932.7744381,436674382.58219606,544766121.8115019,359179380.0,321406165.1349362,293060858.3304616,349633132.2643649,80032837.5,73572161.57163656,65385188.20467571,82105678.1084916,533552250.0,359179380.0,80032837.5,77371.69,13190477.4,2779296.789999999,5098908.0,30221732.4,75554.33099999999,77371.69,94340032.5,94262660.81,23565665.2025,13190477.4,81072183.41000003,-5098908.0,2779296.789999999,78752572.20000002
2023-06-30,474129000.0,504353462.2018571,453580969.67950886,559809970.6469659,319788180.0,332276342.655056,305230670.7249407,361789416.74516577,71119350.0,76015558.70324652,67689088.77029459,84718637.93792109,474129000.0,319788180.0,71119350.0,71125.44,11700833.89,-2623426.6999999997,6277093.0,30221732.4,75554.33099999999,71125.44,83221470.0,83150344.56,20787586.14,11700833.89,71449510.67000002,-6277093.0,-2623426.6999999997,62548990.97000001
2023-07-31,448811350.0,493972329.8399745,440417002.2001338,554353326.8909827,302656918.5,325233101.1923623,295326391.09557736,354455110.01173705,67321702.5,73962694.94084676,65219895.30591496,81888869.68603659,448811350.0,302656918.5,67321702.5,62989.06,11075793.65,-3417279.52,5129426.0,30221732.4,75554.33099999999,62989.06,78832729.0,78769739.94,19692434.985,11075793.65,67693946.29000002,-5129426.0,-3417279.52,59147240.77000002
2023-08-31,433189706.04,493088662.6043179,436769159.1647512,544916466.2766063,290636613.91,325248580.0016898,297926354.3589044,353941392.5511148,64978455.906,74396135.43887636,66563720.1434409,82301734.45067935,433189706.04,290636613.91,64978455.906,63864.75,10681885.47,367789.7399999984,5111061.0,30221732.4,75554.33099999999,63864.75,77574636.22399998,77510771.47399998,19377692.868499994,10681885.47,66828886.00399995,-5111061.0,367789.7399999984,62085614.74399995
2023-09-30,427221900.0,437898817.9603624,383361388.4287096,497911075.0368652,289079604.0,285936074.0546847,258516909.1724937,313359954.7049531,64083285.0,65699686.459141344,57071116.27930812,74822863.83332983,427221900.0,289079604.0,64083285.0,68661.99,10529393.21,2014839.41,5955060.0,30221732.4,75554.33099999999,68661.99,74059011.0,73990349.01,18497587.2525,10529393.21,63460955.80000001,-5955060.0,2014839.41,59520735.21000001
2023-10-31,432454421.06,521782697.2341787,465244413.81977344,576414909.6959251,292208634.87,339305317.27840674,311230347.76987547,367751506.6670609,64868163.159,77531688.50191535,69406505.80487491,86083785.62216747,432454421.06,292208634.87,64868163.159,57840.29,10666424.42,-4545112.460000001,4827618.0,30221732.4,75554.33099999999,57840.29,75377623.03100002,75319782.74100001,18829945.685250003,10666424.42,64653358.32099998,-4827618.0,-4545112.460000001,55280627.86099998
2023-11-30,436120300.0,457302253.7559698,400753323.0618621,515137482.8776541,295694140.5,302636554.33796227,274160521.05362105,332592734.32231593,65418045.0,68633434.87587124,59421682.492275685,76541566.32241029,436120300.0,295694140.5,65418045.0,56918.74,10757755.03,-387053.5500000008,3260600.0,30221732.4,75554.33099999999,56918.74,75008114.5,74951195.76,18737798.94,10757755.03,64193440.73000002,-3260600.0,-387053.5500000008,60545787.180000015
2023-12-31,460871000.0,489746064.52715975,437620676.9734014,543551074.2942997,312025950.0,336014842.615006,306512404.4413941,364214378.7459064,69130650.0,73518054.64663602,64636089.70290457,81649958.32522494,460871000.0,312025950.0,69130650.0,75065.05,11371088.57,7621453.380000003,4147744.0,30221732.4,75554.33099999999,75065.05,79714400.0,79639334.95,19909833.7375,11371088.57,68268246.38,-4147744.0,7621453.380000003,71741955.75999999
2024-01-31,634143510.0,565744901.757007,513010865.4793671,621984895.1115451,381741250.8,374555067.3101621,344651104.9273391,403142598.27373576,95121526.5,85309488.39240538,77008341.92897542,93395161.1701226,634143510.0,381741250.8,95121526.5,75093.53,31543919.07,11961.910000000147,6581588.0,30221732.4,75554.33099999999,75093.53,157280732.7,157205639.17,39301409.7925,31543919.07,125661720.10000002,-6581588.0,11961.910000000147,119092094.01000002
2024-02-29,701713468.75,588762648.8121947,531898800.3937402,642524436.9936155,419034361.2,390237564.8077852,360998378.98236656,419757722.25277126,105257020.3125,88063183.444778,79490589.79255389,96833439.2029716,701713468.75,419034361.2,105257020.3125,81307.72,34918936.19,2609957.8599999994,3190521.0,30221732.4,75554.33099999999,81307.72,177422087.2375,177340779.5175,44335194.879375,34918936.19,142421843.3275,-3190521.0,2609957.8599999994,141841280.1875
2024-03-31,718061630.0,592450665.8993381,538475540.0463399,647993582.1947304,431719516.8,394160090.1681265,367537430.4386364,420075568.5166508,107709244.5,88741456.60312384,80333188.65649979,96777353.31129009,718061630.0,431719516.8,107709244.5,64044.66,35743154.52,-7250486.469999999,4699646.0,30221732.4,75554.33099999999,64044.66,178632868.70000005,178568824.04000005,44642206.01000001,35743154.52,142825669.5200001,-4699646.0,-7250486.469999999,130875537.0500001
2024-04-30,725670881.59,622065403.427881,566980785.2122538,676281993.4575794,436590285.49,419215291.63582224,390489072.831517,447953950.0259685,108850632.2385,93059581.95096186,84642730.4820643,101449424.80114074,725670881.59,436590285.49,108850632.2385,60272.73,36122147.41,-1584208.8900000006,5424492.0,30221732.4,75554.33099999999,60272.73,180229963.86150002,180169691.13150004,45042422.78287501,36122147.41,144047543.72150004,-5424492.0,-1584208.8900000006,137038842.83150005
2024-05-31,660082605.0,581775802.70868,530181537.0715914,637831241.9145502,398107491.6,389576719.3803576,362288061.3076706,418482762.0085424,99012390.75,87073818.9001151,79045404.35855126,95280098.8279706,660082605.0,398107491.6,99012390.75,66917.19,32839681.27,2790672.120000001,3489216.0,30221732.4,75554.33099999999,66917.19,162962722.64999998,162895805.45999998,40723951.364999995,32839681.27,130056124.19,-3489216.0,2790672.120000001,129357580.31
2024-06-30,602160000.0,521082949.2732557,464472231.45844,577411565.0121523,360647248.0,342439807.29437095,315201969.7167822,368281527.3358108,90324000.0,78473045.01140186,70325694.57071544,87404321.79908815,602160000.0,360647248.0,90324000.0,77954.1,29941053.15,4635503.109999996,7835926.0,30221732.4,75554.33099999999,77954.1,151188752.0,151110797.9,37777699.475,29941053.15,121169744.75,-7835926.0,4635503.109999996,117969321.86
2024-07-31,613329405.0,600405978.1312875,541399562.6368662,651198983.4508656,368805481.1999999,402219947.3095,373755645.4133058,431336672.9116396,91999410.75,89871504.6151247,81694488.97462605,97858616.78682852,613329405.0,368805481.1999999,91999410.75,78623.19,30501811.52,281015.950000003,3516880.0,30221732.4,75554.33099999999,78623.19,152524513.05000007,152445889.86000007,38111472.46500002,30501811.52,121944078.3400001,-3516880.0,281015.950000003,118708214.2900001
2024-08-31,578492791.21,579770337.7781215,525232908.8770378,637277691.5021851,346347887.20000005,387830037.1780178,358607137.09201,416964587.90547895,86773918.6815,87049566.5863989,78947456.72981107,95512406.2410248,578492791.21,346347887.20000005,86773918.6815,55146.37,28761055.96,-9860263.489999998,4405196.0,30221732.4,75554.33099999999,55146.37,145370985.32849997,145315838.95849997,36328959.73962499,28761055.96,116554782.99849999,-4405196.0,-9860263.489999998,102289323.5085
2024-09-30,586845090.0,531169804.669736,479162033.1773542,590403184.34339,352539907.2,350824266.84215343,321513190.2960184,380013906.42129874,88026763.5,79755267.84529519,71368486.56048916,87725105.43692921,586845090.0,352539907.2,88026763.5,81673.21,29176820.16,11141276.02,5661623.0,30221732.4,75554.33099999999,81673.21,146278419.3,146196746.09,36549186.5225,29176820.16,117019925.93,-5661623.0,11141276.02,122499578.95
2024-10-31,596618707.07,597251372.3496822,542033225.2462957,651036882.4436579,359052580.85,395843552.67857707,368535310.96556807,424810244.17365086,89492806.06050001,89203684.9352766,80690597.66154815,97072286.58699816,596618707.07,359052580.85,89492806.06050001,60855.28,29673586.32,-8743531.36,4081051.0,30221732.4,75554.33099999999,60855.28,148073320.1595,148012464.8795,37003116.219875,29673586.32,118338878.55950004,-4081051.0,-8743531.36,105514296.19950004
2024-11-30,642819970.0,571279341.0864954,518592438.6960971,632385628.3247576,386269863.2000001,383883707.0416853,357139004.7167391,411789260.33702046,96422995.5,85603356.80875199,76266517.69975309,93674953.72877878,642819970.0,386269863.2000001,96422995.5,60632.33,31981937.81,-93639.55000000076,6288048.0,30221732.4,75554.33099999999,60632.33,160127111.2999999,160066478.96999988,40016619.74249997,31981937.81,128084541.1599999,-6288048.0,-93639.55000000076,121702853.60999991
2024-12-31,639906800.0,523480474.3203854,467107800.76666784,576605855.5095677,384374744.0,354009587.02827674,325373012.0824112,383442974.4221413,95986020.0,78547286.40771608,70104265.9442798,86885727.89987428,639906800.0,384374744.0,95986020.0,75554.33,31830680.69,6267239.649999999,7262046.0,30221732.4,75554.33099999999,75554.33,159546036.0,159470481.67,39867620.4175,31830680.69,127639800.98000002,-7262046.0,6267239.649999999,126644994.63000003
2025-01-31,,587915034.8643962,535178987.6040223,644932348.1596186,,392587131.8868293,366761971.7530893,420928164.21783775,,88279229.18359315,79930439.15927729,96786379.4289224,587915034.8643962,392587131.8868293,88279229.18359315,,,,,30221732.4,75554.33099999999,75554.33099999999,107048673.79397374,106973119.46297374,26743279.865743436,26743279.865743436,80229839.59723032,-0.0,0.0,80229839.59723032
2025-02-28,,560399181.8448722,501814436.9142001,618337349.449609,,367584353.7761972,338939665.22829825,395439292.959897,,83999645.83649486,75908457.17060757,92145855.57989676,560399181.8448722,367584353.7761972,83999645.83649486,,,,,30221732.4,75554.33099999999,75554.33099999999,108815182.23218018,108739627.90118018,27184906.975295044,27184906.975295044,81554720.92588514,-0.0,0.0,81554720.92588514
2025-03-31,,686999138.7108098,629778273.2614014,741233470.2634143,,465392365.9532703,437724677.7441562,493214739.5790117,,102627163.70609409,94772905.32081205,111470599.45844331,686999138.7108098,465392365.9532703,102627163.70609409,,,,,30221732.4,75554.33099999999,75554.33099999999,118979609.05144536,118904054.72044536,29726013.68011134,29726013.68011134,89178041.0403341,-0.0,0.0,89178041.0403341
2025-04-30,,658259417.6692792,599172680.1879659,710834282.0936776,,441973497.58741885,412306795.3049736,472024387.358368,,98723725.38129269,89842013.03855763,106486483.13093562,658259417.6692792,441973497.58741885,98723725.38129269,,,,,30221732.4,75554.33099999999,75554.33099999999,117562194.70056772,117486640.36956772,29371660.09239193,29371660.09239193,88114980.27717578,-0.0,0.0,88114980.27717578
2025-05-31,,580753100.03779,523335768.87284297,638178424.4778155,,385827770.9732865,355378158.4073488,414694426.8771253,,87258266.31930512,78537675.38773683,95262431.32482667,580753100.03779,385827770.9732865,87258266.31930512,,,,,30221732.4,75554.33099999999,75554.33099999999,107667062.74519831,107591508.41419831,26897877.103549577,26897877.103549577,80693631.31064874,-0.0,0.0,80693631.31064874
2025-06-30,,462604005.00791633,408218055.0309644,517933557.6204294,,302596178.8203779,272266320.706487,331363904.45366055,,69945721.17584577,61433932.22378553,78173313.82874362,462604005.00791633,302596178.8203779,69945721.17584577,,,,,30221732.4,75554.33099999999,75554.33099999999,90062105.01169264,89986550.68069264,22496637.67017316,22496637.67017316,67489913.0105195,-0.0,0.0,67489913.0105195
2025-07-31,,644908124.0109035,589719527.2906306,698565888.3616729,,435231457.5393887,406620190.109521,461927639.6791583,,96636908.49813926,88275824.40603636,104819366.36515464,644908124.0109035,435231457.5393887,96636908.49813926,,,,,30221732.4,75554.33099999999,75554.33099999999,113039757.9733755,112964203.6423755,28241050.910593875,28241050.910593875,84723152.7317816,-0.0,0.0,84723152.7317816
2025-08-31,,649172747.6787124,590779424.3397759,705547156.4342939,,439387373.0102008,410383366.0753254,466692295.979437,,97469185.97646898,89366379.60063736,106007519.42909564,649172747.6787124,439387373.0102008,97469185.97646898,,,,,30221732.4,75554.33099999999,75554.33099999999,112316188.69204259,112240634.36104259,28060158.590260647,28060158.590260647,84180475.770782,-0.0,0.0,84180475.770782
2025-09-30,,564116524.1668015,509581107.1647372,620859322.5641345,,382149768.7154207,353430129.49361235,409923305.5264182,,84371286.76179019,75954168.7200841,92357388.28747527,564116524.1668015,382149768.7154207,84371286.76179019,,,,,30221732.4,75554.33099999999,75554.33099999999,97595468.68959057,97519914.35859057,24379978.589647643,24379978.589647643,73139935.76894295,-0.0,0.0,73139935.76894295
2025-10-31,,594148692.0379217,540863907.1024464,647848726.6853827,,403109547.60842,375698873.7906752,431505800.7491428,,88258946.11581156,79907116.71774857,96274120.12407158,594148692.0379217,403109547.60842,88258946.11581156,,,,,30221732.4,75554.33099999999,75554.33099999999,102780198.31369007,102704643.98269007,25676160.995672517,25676160.995672517,77028482.98701757,-0.0,0.0,77028482.98701757
2025-11-30,,512054023.2954618,458467508.61517584,564607490.7615364,,351535894.6433015,320382241.7564446,380117231.6506308,,76518523.23409462,68160768.7878084,84745126.87674692,512054023.2954618,351535894.6433015,76518523.23409462,,,,,30221732.4,75554.33099999999,75554.33099999999,83999605.41806567,83924051.08706567,20981012.771766417,20981012.771766417,62943038.31529927,-0.0,0.0,62943038.31529927
2025-12-31,,547977581.2761678,489382261.4389864,603014861.3547859,,385639887.0878256,356737766.78465515,414065004.2240035,,81888205.21435516,73907276.42345183,90540361.13179116,547977581.2761678,385639887.0878256,81888205.21435516,,,,,30221732.4,75554.33099999999,75554.33099999999,80449488.97398698,80373934.64298698,20093483.660746746,20093483.660746746,60280450.98224026,-0.0,0.0,60280450.98224026
2026-01-31,,532924829.6094926,474124952.50851727,587667128.6472514,,360401251.54695976,332232459.7595326,388988811.245772,,79933053.86491059,71356986.55383803,87928648.28398527,532924829.6094926,360401251.54695976,79933053.86491059,,,,,30221732.4,75554.33099999999,75554.33099999999,92590524.19762224,92514969.86662224,23128742.46665556,23128742.46665556,69386227.39996672,-0.0,0.0,69386227.39996672
2026-02-28,,523950950.6952118,465372765.5210038,575846100.5607497,,361165174.4321299,332005692.4072608,389374374.8959945,,77679140.9652438,69568907.28208022,85851257.32974735,523950950.6952118,361165174.4321299,77679140.9652438,,,,,30221732.4,75554.33099999999,75554.33099999999,85106635.29783809,85031080.96683809,21257770.241709523,21257770.241709523,63773310.72512859,-0.0,0.0,63773310.72512859
2026-03-31,,532794532.1314716,477623756.4913383,586853204.4430825,,360658202.256528,330647836.02171254,387521117.1434845,,79624285.56196693,70879573.25362197,87703597.81251316,532794532.1314716,360658202.256528,79624285.56196693,,,,,30221732.4,75554.33099999999,75554.33099999999,92512044.31297666,92436489.98197666,23109122.495494165,23109122.495494165,69327367.4864825,-0.0,0.0,69327367.4864825
2026-04-30,,648283581.8139051,592974330.9588915,701695232.8468487,,453223027.7214912,425484253.2297148,480965741.1026022,,96606416.17070264,88332605.73217118,105584524.12078509,648283581.8139051,453223027.7214912,96606416.17070264,,,,,30221732.4,75554.33099999999,75554.33099999999,98454137.92171133,98378583.59071133,24594645.89767783,24594645.89767783,73783937.69303358,-0.0,0.0,73783937.69303358
2026-05-31,,636263555.2179953,580273092.3382066,690075210.5850054,,440551442.5843912,413023289.0021835,468754167.01842606,,94891552.02552874,86987628.8655574,102681046.21451274,636263555.2179953,440551442.5843912,94891552.02552874,,,,,30221732.4,75554.33099999999,75554.33099999999,100820560.60807538,100745006.27707538,25186251.569268845,25186251.569268845,75558754.70780659,-0.0,0.0,75558754.70780659
2026-06-30,,495103753.9624741,443736848.5716136,550987628.9036009,,337203627.38049304,308716536.9415829,365182045.9073519,,74365994.60211612,65575355.40145012,83008030.2434817,495103753.9624741,337203627.38049304,74365994.60211612,,,,,30221732.4,75554.33099999999,75554.33099999999,83534131.97986495,83458577.64886495,20864644.41221624,20864644.41221624,62593933.23664874,-0.0,0.0,62593933.23664874
2026-07-31,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
2026-08-31,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
2026-09-30,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
2026-10-31,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
2026-11-30,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
2026-12-31,,,,,,,,,,,,,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,,,0.0,0.0,,-0.0,0.0,
